DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,26.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,13.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.6,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,23.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.8,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,9.1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,12.3,ug/m3,1-Hour Avg
May 21 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 21 2010,Air,Alabama,DataRam 4,N/A,PM10,10.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,8.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,10.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.5,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,33.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,3.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,22.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.3,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.2,ppm,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,11.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,33.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,73.5,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,94.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,6.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,2,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,10.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,91.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,35.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.6,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,37,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,15.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,1.1,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,30.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,38,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,17.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,45.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.6,ppm,1-Hour Avg
May 21 2010,Air,berlin,EBAM,N/A,PM10,32.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,31.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,2,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.5,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,19,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,70.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,11,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,18.8,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,3.3,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,7.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,69.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,20,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,21.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,23.1,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,12,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,10.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,34.4,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,17.8,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,18.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,12.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,0.7,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14.6,ug/m3,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,24.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,22.4,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,9.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,13.2,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,82.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,5.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,2.5,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,44.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,21,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.7,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,5.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,26.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,6.5,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,berlin,EBAM,N/A,PM10,14.9,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,31.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,3.6,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,27.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,berlin,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,1.7,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,34.1,ug/m3,1-Hour Avg
May 21 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,16.6,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,14.2,ug/m3,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,14.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,1.8,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 21 2010,Air,,EBAM,N/A,PM10,25.3,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,4.7,ug/m3,1-Hour Avg
May 21 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 21 2010,Air,Louisiana,EBAM,N/A,PM10,56,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.8,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,44.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,19.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,75.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,79,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,2.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,17.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,29.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,12.7,ug/m3,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,71.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,61.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,33.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,berlin,AreaRae,N/A,VOC,2.8,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,69.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,30.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,73.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,37.7,ug/m3,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,28.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.8,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,18,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,62.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,56.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,26.4,ug/m3,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.2,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,17.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.3,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,17.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,16.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,berlin,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,7.3,ug/m3,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,25.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.8,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,10.8,ug/m3,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,10.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,16.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,8.4,ug/m3,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,8.9,ug/m3,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,9.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,11.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,18.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,9.4,ug/m3,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
